analysis	correlation_type	network_a	component_a	network_b	component_b	network_pair	participant	run	condition	condition_order	dual_regression_label	n_timepoints	r	fisher_z
smith09_denoised	partial	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-211	03	vlpfc	03	subject00026	240	0.3343943215	0.3477676776
smith09_denoised	partial	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-211	03	vlpfc	03	subject00026	240	0.09791520222	0.09822993165
smith09_denoised	partial	primary-visual	1	dmn	4	primary-visual__dmn	sub-211	03	vlpfc	03	subject00026	240	0.1952579971	0.1977978027
smith09_denoised	partial	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-211	03	vlpfc	03	subject00026	240	0.3592744849	0.3760526088
smith09_denoised	partial	primary-visual	1	auditory	7	primary-visual__auditory	sub-211	03	vlpfc	03	subject00026	240	0.129089609	0.1298139201
smith09_denoised	partial	primary-visual	1	ecn	8	primary-visual__ecn	sub-211	03	vlpfc	03	subject00026	240	0.0468922101	0.04692662562
smith09_denoised	partial	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-211	03	vlpfc	03	subject00026	240	0.02425884097	0.02426360136
smith09_denoised	partial	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-211	03	vlpfc	03	subject00026	240	-0.0847930093	-0.08499710695
smith09_denoised	partial	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-211	03	vlpfc	03	subject00026	240	0.1016058854	0.1019577188
smith09_denoised	partial	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-211	03	vlpfc	03	subject00026	240	0.03321511009	0.03322733297
smith09_denoised	partial	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-211	03	vlpfc	03	subject00026	240	-0.04419779299	-0.04422660609
smith09_denoised	partial	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-211	03	vlpfc	03	subject00026	240	-0.058685304	-0.0587528136
smith09_denoised	partial	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-211	03	vlpfc	03	subject00026	240	0.1464322903	0.147492586
smith09_denoised	partial	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-211	03	vlpfc	03	subject00026	240	-0.1839241405	-0.1860412136
smith09_denoised	partial	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-211	03	vlpfc	03	subject00026	240	-0.02248119521	-0.02248498373
smith09_denoised	partial	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-211	03	vlpfc	03	subject00026	240	-0.2598025703	-0.2658966749
smith09_denoised	partial	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-211	03	vlpfc	03	subject00026	240	-0.01172135468	-0.01172189152
smith09_denoised	partial	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-211	03	vlpfc	03	subject00026	240	0.08054030257	0.08071513153
smith09_denoised	partial	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-211	03	vlpfc	03	subject00026	240	-0.343609353	-0.3581793543
smith09_denoised	partial	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-211	03	vlpfc	03	subject00026	240	-0.1312774458	-0.1320394761
smith09_denoised	partial	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-211	03	vlpfc	03	subject00026	240	-0.022173806	-0.0221774412
smith09_denoised	partial	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-211	03	vlpfc	03	subject00026	240	-0.2685511866	-0.2753017435
smith09_denoised	partial	dmn	4	auditory	7	dmn__auditory	sub-211	03	vlpfc	03	subject00026	240	-0.07680937814	-0.07696096536
smith09_denoised	partial	dmn	4	ecn	8	dmn__ecn	sub-211	03	vlpfc	03	subject00026	240	-0.02983263789	-0.02984149283
smith09_denoised	partial	dmn	4	right-fpn	9	dmn__right-fpn	sub-211	03	vlpfc	03	subject00026	240	-0.106698053	-0.1071057419
smith09_denoised	partial	dmn	4	left-fpn	10	dmn__left-fpn	sub-211	03	vlpfc	03	subject00026	240	0.03615757397	0.03617334345
smith09_denoised	partial	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-211	03	vlpfc	03	subject00026	240	0.2787552358	0.2863319266
smith09_denoised	partial	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-211	03	vlpfc	03	subject00026	240	0.07849747993	0.07865930866
smith09_denoised	partial	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-211	03	vlpfc	03	subject00026	240	-0.02890837557	-0.02891643247
smith09_denoised	partial	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-211	03	vlpfc	03	subject00026	240	-0.08513428908	-0.08534086829
smith09_denoised	partial	auditory	7	ecn	8	auditory__ecn	sub-211	03	vlpfc	03	subject00026	240	0.101125082	0.1014719239
smith09_denoised	partial	auditory	7	right-fpn	9	auditory__right-fpn	sub-211	03	vlpfc	03	subject00026	240	0.03798760753	0.03800589615
smith09_denoised	partial	auditory	7	left-fpn	10	auditory__left-fpn	sub-211	03	vlpfc	03	subject00026	240	-0.2002614851	-0.2030049492
smith09_denoised	partial	ecn	8	right-fpn	9	ecn__right-fpn	sub-211	03	vlpfc	03	subject00026	240	0.1088047472	0.1092371837
smith09_denoised	partial	ecn	8	left-fpn	10	ecn__left-fpn	sub-211	03	vlpfc	03	subject00026	240	0.03044012417	0.03044953135
smith09_denoised	partial	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-211	03	vlpfc	03	subject00026	240	0.2224110449	0.2261912023
smith09_denoised	full	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-211	01	both	04	subject00027	240	-0.109859415	-0.1103046111
smith09_denoised	full	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-211	01	both	04	subject00027	240	0.394937081	0.4176360695
smith09_denoised	full	primary-visual	1	dmn	4	primary-visual__dmn	sub-211	01	both	04	subject00027	240	-0.1748953512	-0.1767120673
smith09_denoised	full	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-211	01	both	04	subject00027	240	0.2170622773	0.2205710543
smith09_denoised	full	primary-visual	1	auditory	7	primary-visual__auditory	sub-211	01	both	04	subject00027	240	0.278701953	0.2862741557
smith09_denoised	full	primary-visual	1	ecn	8	primary-visual__ecn	sub-211	01	both	04	subject00027	240	-0.1789236125	-0.1808704806
smith09_denoised	full	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-211	01	both	04	subject00027	240	0.03963845491	0.03965923457
smith09_denoised	full	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-211	01	both	04	subject00027	240	-0.1891364997	-0.1914414813
smith09_denoised	full	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-211	01	both	04	subject00027	240	0.1021417039	0.1024991565
smith09_denoised	full	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-211	01	both	04	subject00027	240	0.2671060434	0.2737449262
smith09_denoised	full	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-211	01	both	04	subject00027	240	0.09109540545	0.09134864877
smith09_denoised	full	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-211	01	both	04	subject00027	240	-0.1351841034	-0.1360167372
smith09_denoised	full	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-211	01	both	04	subject00027	240	0.09629058876	0.09658985356
smith09_denoised	full	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-211	01	both	04	subject00027	240	-0.2641875885	-0.2706048809
smith09_denoised	full	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-211	01	both	04	subject00027	240	-0.0650757955	-0.0651678919
smith09_denoised	full	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-211	01	both	04	subject00027	240	-0.3157464258	-0.3269154182
smith09_denoised	full	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-211	01	both	04	subject00027	240	0.3958405829	0.4187069912
smith09_denoised	full	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-211	01	both	04	subject00027	240	0.1512485439	0.1524179641
smith09_denoised	full	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-211	01	both	04	subject00027	240	-0.2596445051	-0.2657271759
smith09_denoised	full	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-211	01	both	04	subject00027	240	-0.1808527169	-0.1828640987
smith09_denoised	full	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-211	01	both	04	subject00027	240	-0.3146412318	-0.3256883148
smith09_denoised	full	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-211	01	both	04	subject00027	240	-0.2965396633	-0.3057213511
smith09_denoised	full	dmn	4	auditory	7	dmn__auditory	sub-211	01	both	04	subject00027	240	-0.4075735407	-0.4326979309
smith09_denoised	full	dmn	4	ecn	8	dmn__ecn	sub-211	01	both	04	subject00027	240	0.1092608817	0.1096988061
smith09_denoised	full	dmn	4	right-fpn	9	dmn__right-fpn	sub-211	01	both	04	subject00027	240	-0.408239483	-0.4334967944
smith09_denoised	full	dmn	4	left-fpn	10	dmn__left-fpn	sub-211	01	both	04	subject00027	240	0.09299671506	0.09326620543
smith09_denoised	full	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-211	01	both	04	subject00027	240	0.2950052506	0.3040398368
smith09_denoised	full	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-211	01	both	04	subject00027	240	-0.004754987736	-0.004755023573
smith09_denoised	full	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-211	01	both	04	subject00027	240	-0.2145121521	-0.2178963835
smith09_denoised	full	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-211	01	both	04	subject00027	240	-0.234828744	-0.2392939489
smith09_denoised	full	auditory	7	ecn	8	auditory__ecn	sub-211	01	both	04	subject00027	240	-0.05704022341	-0.05710220623
smith09_denoised	full	auditory	7	right-fpn	9	auditory__right-fpn	sub-211	01	both	04	subject00027	240	0.1044425893	0.1048248565
smith09_denoised	full	auditory	7	left-fpn	10	auditory__left-fpn	sub-211	01	both	04	subject00027	240	-0.308361472	-0.3187336939
smith09_denoised	full	ecn	8	right-fpn	9	ecn__right-fpn	sub-211	01	both	04	subject00027	240	-0.1644901207	-0.1659982166
smith09_denoised	full	ecn	8	left-fpn	10	ecn__left-fpn	sub-211	01	both	04	subject00027	240	-0.1974636679	-0.2000919306
smith09_denoised	full	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-211	01	both	04	subject00027	240	0.344540383	0.3592354081
smith09_denoised	partial	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-211	01	both	04	subject00027	240	-0.1196172302	-0.1201926842
smith09_denoised	partial	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-211	01	both	04	subject00027	240	0.3412591788	0.3555169857
smith09_denoised	partial	primary-visual	1	dmn	4	primary-visual__dmn	sub-211	01	both	04	subject00027	240	0.123586324	0.1242213556
smith09_denoised	partial	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-211	01	both	04	subject00027	240	0.1016975311	0.1020503213
smith09_denoised	partial	primary-visual	1	auditory	7	primary-visual__auditory	sub-211	01	both	04	subject00027	240	0.1806034843	0.1826064506
smith09_denoised	partial	primary-visual	1	ecn	8	primary-visual__ecn	sub-211	01	both	04	subject00027	240	-0.07399836738	-0.07413387861
smith09_denoised	partial	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-211	01	both	04	subject00027	240	0.1885344694	0.1908171895
smith09_denoised	partial	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-211	01	both	04	subject00027	240	-0.05649547863	-0.05655570027
smith09_denoised	partial	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-211	01	both	04	subject00027	240	0.1672492038	0.1688353593
smith09_denoised	partial	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-211	01	both	04	subject00027	240	0.2448576434	0.2499350882
smith09_denoised	partial	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-211	01	both	04	subject00027	240	0.0918946032	0.0921545934
smith09_denoised	partial	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-211	01	both	04	subject00027	240	-0.01782403057	-0.01782591847
smith09_denoised	partial	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-211	01	both	04	subject00027	240	0.09248519042	0.09275024305
smith09_denoised	partial	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-211	01	both	04	subject00027	240	-0.08320577433	-0.08339859268
smith09_denoised	partial	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-211	01	both	04	subject00027	240	-0.004315674093	-0.004315700887
smith09_denoised	partial	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-211	01	both	04	subject00027	240	-0.3417936302	-0.3561220069
smith09_denoised	partial	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-211	01	both	04	subject00027	240	0.157751076	0.159079535
smith09_denoised	partial	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-211	01	both	04	subject00027	240	-0.1678297894	-0.1694327123
smith09_denoised	partial	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-211	01	both	04	subject00027	240	-0.3148087668	-0.3258742688
smith09_denoised	partial	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-211	01	both	04	subject00027	240	-0.2605385669	-0.2666861073
smith09_denoised	partial	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-211	01	both	04	subject00027	240	-0.2345132783	-0.2389600979
smith09_denoised	partial	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-211	01	both	04	subject00027	240	-0.2470420046	-0.2522600932
smith09_denoised	partial	dmn	4	auditory	7	dmn__auditory	sub-211	01	both	04	subject00027	240	-0.2775610402	-0.2850375851
smith09_denoised	partial	dmn	4	ecn	8	dmn__ecn	sub-211	01	both	04	subject00027	240	-0.08138236076	-0.08156274565
smith09_denoised	partial	dmn	4	right-fpn	9	dmn__right-fpn	sub-211	01	both	04	subject00027	240	-0.4153623103	-0.4420742527
smith09_denoised	partial	dmn	4	left-fpn	10	dmn__left-fpn	sub-211	01	both	04	subject00027	240	0.05581229425	0.0558703548
smith09_denoised	partial	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-211	01	both	04	subject00027	240	0.1908683961	0.1932382429
smith09_denoised	partial	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-211	01	both	04	subject00027	240	0.0721856966	0.0723114712
smith09_denoised	partial	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-211	01	both	04	subject00027	240	-0.3188319657	-0.3303463636
smith09_denoised	partial	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-211	01	both	04	subject00027	240	0.03698283571	0.03699971041
smith09_denoised	partial	auditory	7	ecn	8	auditory__ecn	sub-211	01	both	04	subject00027	240	-0.1004736324	-0.1008137872
smith09_denoised	partial	auditory	7	right-fpn	9	auditory__right-fpn	sub-211	01	both	04	subject00027	240	0.07265977639	0.07278805068
smith09_denoised	partial	auditory	7	left-fpn	10	auditory__left-fpn	sub-211	01	both	04	subject00027	240	-0.2888944582	-0.2973596303
smith09_denoised	partial	ecn	8	right-fpn	9	ecn__right-fpn	sub-211	01	both	04	subject00027	240	-0.06034025898	-0.06041365127
smith09_denoised	partial	ecn	8	left-fpn	10	ecn__left-fpn	sub-211	01	both	04	subject00027	240	-0.2601215134	-0.2662387346
smith09_denoised	partial	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-211	01	both	04	subject00027	240	0.2315820353	0.2358605097
smith09_denoised	full	primary-visual	1	occipital-pole	2	primary-visual__occipital-pole	sub-213	01	sham	01	subject00028	240	0.17787719	0.179789659
smith09_denoised	full	primary-visual	1	lateral-visual	3	primary-visual__lateral-visual	sub-213	01	sham	01	subject00028	240	0.3826375913	0.4031460141
smith09_denoised	full	primary-visual	1	dmn	4	primary-visual__dmn	sub-213	01	sham	01	subject00028	240	-0.06476659647	-0.06485738415
smith09_denoised	full	primary-visual	1	sensorimotor	6	primary-visual__sensorimotor	sub-213	01	sham	01	subject00028	240	0.04925174806	0.04929163001
smith09_denoised	full	primary-visual	1	auditory	7	primary-visual__auditory	sub-213	01	sham	01	subject00028	240	0.08685764899	0.08707706837
smith09_denoised	full	primary-visual	1	ecn	8	primary-visual__ecn	sub-213	01	sham	01	subject00028	240	0.01016642203	0.0101667723
smith09_denoised	full	primary-visual	1	right-fpn	9	primary-visual__right-fpn	sub-213	01	sham	01	subject00028	240	0.1177093639	0.118257569
smith09_denoised	full	primary-visual	1	left-fpn	10	primary-visual__left-fpn	sub-213	01	sham	01	subject00028	240	-0.04177655747	-0.04180088689
smith09_denoised	full	occipital-pole	2	lateral-visual	3	occipital-pole__lateral-visual	sub-213	01	sham	01	subject00028	240	0.4365475724	0.4679575439
smith09_denoised	full	occipital-pole	2	dmn	4	occipital-pole__dmn	sub-213	01	sham	01	subject00028	240	-0.1748015813	-0.1766153402
smith09_denoised	full	occipital-pole	2	sensorimotor	6	occipital-pole__sensorimotor	sub-213	01	sham	01	subject00028	240	0.050148544	0.05019064668
smith09_denoised	full	occipital-pole	2	auditory	7	occipital-pole__auditory	sub-213	01	sham	01	subject00028	240	0.05960533956	0.05967607896
smith09_denoised	full	occipital-pole	2	ecn	8	occipital-pole__ecn	sub-213	01	sham	01	subject00028	240	0.08717140398	0.08739321709
smith09_denoised	full	occipital-pole	2	right-fpn	9	occipital-pole__right-fpn	sub-213	01	sham	01	subject00028	240	-0.09553255123	-0.09582477804
smith09_denoised	full	occipital-pole	2	left-fpn	10	occipital-pole__left-fpn	sub-213	01	sham	01	subject00028	240	-0.1181136246	-0.1186675295
smith09_denoised	full	lateral-visual	3	dmn	4	lateral-visual__dmn	sub-213	01	sham	01	subject00028	240	-0.3806320424	-0.4007985701
smith09_denoised	full	lateral-visual	3	sensorimotor	6	lateral-visual__sensorimotor	sub-213	01	sham	01	subject00028	240	0.07379398539	0.07392837443
smith09_denoised	full	lateral-visual	3	auditory	7	lateral-visual__auditory	sub-213	01	sham	01	subject00028	240	0.260723972	0.2668850245
smith09_denoised	full	lateral-visual	3	ecn	8	lateral-visual__ecn	sub-213	01	sham	01	subject00028	240	-0.2297298997	-0.2339042988
smith09_denoised	full	lateral-visual	3	right-fpn	9	lateral-visual__right-fpn	sub-213	01	sham	01	subject00028	240	0.07077676625	0.07089530461
smith09_denoised	full	lateral-visual	3	left-fpn	10	lateral-visual__left-fpn	sub-213	01	sham	01	subject00028	240	-0.0005549575851	-0.0005549576421
smith09_denoised	full	dmn	4	sensorimotor	6	dmn__sensorimotor	sub-213	01	sham	01	subject00028	240	-0.2358834837	-0.2404105394
smith09_denoised	full	dmn	4	auditory	7	dmn__auditory	sub-213	01	sham	01	subject00028	240	-0.4089747644	-0.4343794426
smith09_denoised	full	dmn	4	ecn	8	dmn__ecn	sub-213	01	sham	01	subject00028	240	0.1687169628	0.170345739
smith09_denoised	full	dmn	4	right-fpn	9	dmn__right-fpn	sub-213	01	sham	01	subject00028	240	-0.1618309402	-0.1632663072
smith09_denoised	full	dmn	4	left-fpn	10	dmn__left-fpn	sub-213	01	sham	01	subject00028	240	-0.09176614059	-0.09202503827
smith09_denoised	full	sensorimotor	6	auditory	7	sensorimotor__auditory	sub-213	01	sham	01	subject00028	240	0.102101664	0.1024586947
smith09_denoised	full	sensorimotor	6	ecn	8	sensorimotor__ecn	sub-213	01	sham	01	subject00028	240	-0.06262289491	-0.06270494928
smith09_denoised	full	sensorimotor	6	right-fpn	9	sensorimotor__right-fpn	sub-213	01	sham	01	subject00028	240	0.1111398442	0.111600868
smith09_denoised	full	sensorimotor	6	left-fpn	10	sensorimotor__left-fpn	sub-213	01	sham	01	subject00028	240	0.1191111715	0.1196793111
smith09_denoised	full	auditory	7	ecn	8	auditory__ecn	sub-213	01	sham	01	subject00028	240	-0.1051987785	-0.1055894465
smith09_denoised	full	auditory	7	right-fpn	9	auditory__right-fpn	sub-213	01	sham	01	subject00028	240	-0.09334476187	-0.09361730002
smith09_denoised	full	auditory	7	left-fpn	10	auditory__left-fpn	sub-213	01	sham	01	subject00028	240	-0.1269642575	-0.1276531509
smith09_denoised	full	ecn	8	right-fpn	9	ecn__right-fpn	sub-213	01	sham	01	subject00028	240	0.07784387175	0.07800168193
smith09_denoised	full	ecn	8	left-fpn	10	ecn__left-fpn	sub-213	01	sham	01	subject00028	240	-0.1779077763	-0.1798212449
smith09_denoised	full	right-fpn	9	left-fpn	10	right-fpn__left-fpn	sub-213	01	sham	01	subject00028	240	0.3977083934	0.4209237942
